Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA3532832 	 314071022 	 98.56 	 0.02125869160893169 	 91.93 	 0.9289376947452697 	 312838994
SAMEA3532835 	 292246451 	 98.36 	 0.023620201293736157 	 91.55 	 0.9237327476898721 	 290984506
SAMEA3532836 	 225859684 	 98.56 	 0.012033294087137747 	 91.99 	 0.9420241917206749 	 224960560
SAMEA3532837 	 250313425 	 98.49 	 0.01738617095747062 	 92.04 	 0.9353927754055646 	 249292116
SAMEA3532838 	 228535092 	 98.43 	 0.014484537018061103 	 90.65 	 0.9469122388728668 	 227559510
SAMEA3532839 	 416292064 	 98.5 	 0.022310802446620745 	 92.81 	 0.9481474721477594 	 414707788
SAMEA3532840 	 239410307 	 98.5 	 0.013353238797693033 	 91.33 	 0.9406191543583791 	 238415554
SAMEA3532841 	 348391936 	 98.54 	 0.01989196730431786 	 92.86 	 0.9281656052849991 	 346991036
SAMEA3532842 	 388879888 	 98.55 	 0.015974850311621155 	 91.43 	 0.966687493127283 	 387260574
SAMEA3532843 	 516935669 	 98.48 	 0.03127502118643703 	 92.29 	 0.9463447512186177 	 514952092
SAMEA3532844 	 343645873 	 98.58 	 0.023944719394316718 	 91.3 	 0.9636342294247622 	 342316062
SAMEA3532845 	 245542201 	 98.46 	 0.03710401699950552 	 91.49 	 0.9636025889794424 	 244560036
SAMEA3532846 	 398298572 	 98.53 	 0.02311175496757744 	 90.81 	 0.9502561607500377 	 396678480
SAMEA3532847 	 253540332 	 98.49 	 0.016411396826600352 	 92.48 	 0.9505573189458253 	 252530428
SAMEA3532848 	 342622609 	 97.82 	 0.017866372035010684 	 86.18 	 0.9575609332176397 	 341092600
SAMEA3532850 	 274316694 	 98.48 	 0.023676298752710982 	 90.66 	 0.9577422205003981 	 273184056
SAMEA3532851 	 256449567 	 98.52 	 0.017237607579973023 	 91.37 	 0.943584998856875 	 255367430
SAMEA3532833 	 410111499 	 98.49 	 0.020552547345179414 	 91.94 	 0.9583796209778268 	 408482912
SAMEA3532849 	 205608292 	 98.54 	 0.016480332417721753 	 90.59 	 0.9569409077506024 	 204741090
